text,label
@doctorofinfo I was just introducing a little levity to the convo. Yep!,positive
@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!,positive
For a moment I found myself smiling,positive
@globemartyk 'drunken patroons' make this whole situation much more jovial though.,positive
Watch this amazing live.ly broadcast by @flydudern #lively #musically,positive
"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --",positive
"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",positive
My future must be bright af.,positive
"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",positive
Watch this amazing live.ly broadcast by @elise_awsome_11  #musically,positive
Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration ,positive
"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away 😂😭",positive
Watch this amazing live.ly broadcast by @paulzimmer  #musically,positive
"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",positive
Watch this amazing live.ly broadcast by @swagrman_fan  #musically,positive
"Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for students.",positive
Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there,positive
Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically,positive
15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch,positive
Watch this amazing live.ly broadcast by @jaredhorgan  #musically,positive
"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism",positive
Every single problem we ever face can be solved with a nice blend patience and optimism,positive
Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! ❤️,positive
"Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2",positive
@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,positive
Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading,positive
Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,positive
It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.,positive
"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",positive
Accept the challenges so that you can feel the exhilaration of victory!!,positive
"Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find...",positive
@bodwell_james did it not just enliven your soul,positive
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,positive
"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge",positive
@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife,positive
@BertGatti not had much to cheer about you see 😜😂😂,positive
Watch this amazing live.ly broadcast by @haythatjamile8  #musically,positive
"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",positive
@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled,positive
Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically,positive
"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",positive
Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically,positive
@__PeterPanda yes bro it's actually breezy,positive
- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batman’s -,positive
@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! ,positive
@ardit_haliti I'm so gutted. I loved her cheery disposition.,positive
When you're prof suggest @Pharrell and William James may be unlikely dialogue partners and then plays the #happy video #WeAreCST,positive
"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie",positive
Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.  #comedy #maybeoneday #hopefullyfunny #LOL,positive
"@ClaireBlair27 See, that's how you and Michelle are so cheery!",positive
Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically,positive
#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary,positive
Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton,positive
promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see,positive
@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+,positive
Why have I only just started watching glee this week I am now addicted 🙄  #GLEEK,positive
I aspire to have Val's self confidence and optimism tbh 👏💖 #GBBO,positive
"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.",positive
"@bijayjanand\nIt's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. #hearty respect 🙏🙏",positive
Just now we were rejoicing that we finally won a match the draw just revealed that we are facing city next. This life sef,positive
@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1,positive
"Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU",positive
Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,positive
Watch this amazing live.ly broadcast by @katyy.mae  #musically,positive
Watch this amazing live.ly broadcast by @hannah..mccloud  #musically,positive
What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg #levity,positive
@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange,positive
Watch this amazing live.ly broadcast by @kana_blender #lively #musically,positive
@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,positive
@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.,positive
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove ",positive
#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,positive
"@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*",positive
Watch this amazing live.ly broadcast by @ittzdevin  #musically,positive
Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically,positive
Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically,positive
#ukedchat A4 Just go outside (or to the gym hall) and play! \n#education #playful #learning,positive
it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish,positive
@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X,positive
"To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.",positive
"@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.",positive
It has been medically proven that laughter is an effective pain killer.,positive
@ashleynwinters I don't like the statement but I love the optimism,positive
I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍,positive
felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! ,positive
@UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks in,positive
@Corsair those sparkling looks like a gay vampire 😁,positive
"Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness.",positive
Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically,positive
Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!,positive
Watch this amazing live.ly broadcast by @thebrandonrobert  #musically,positive
Watch this amazing live.ly broadcast by @broitzmax #lively #musically,positive
Relive Vegas' heyday with Rat Pack tribute,positive
I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever,positive
i fix a clever ritual to make you feel frolicsome,positive
Panda eyed jaunty after watching jaws until late!,positive
Watch this amazing live.ly broadcast by @broitzmax  #musically,positive
A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16,positive
